                     DATE/TIME                   MESSAGE/VARIABLE                               DATA
  21-02-2024 17:35:47:216:781                                  Hi                                 -
  21-02-2024 17:35:47:248:444            Server performed 1 cycle                                 -
  21-02-2024 17:35:47:248:597                     keypressedValue                                 -1
  21-02-2024 17:35:47:248:659                      dronePositionY                                 15
  21-02-2024 17:35:47:248:718                      dronePositionX                                 15
  21-02-2024 17:35:47:348:980            Server performed 1 cycle                                 -
  21-02-2024 17:35:47:349:143                     keypressedValue                                 -1
  21-02-2024 17:35:47:349:218                      dronePositionY                                 15
  21-02-2024 17:35:47:349:280                      dronePositionX                                 15
  21-02-2024 17:35:47:418:572                                  Hi                                 -
  21-02-2024 17:35:47:449:827            Server performed 1 cycle                                 -
  21-02-2024 17:35:47:451:773                     keypressedValue                                 -1
  21-02-2024 17:35:47:451:888                      dronePositionY                                 15
  21-02-2024 17:35:47:451:958                      dronePositionX                                 15
  21-02-2024 17:35:47:552:437            Server performed 1 cycle                                 -
  21-02-2024 17:35:47:552:586                     keypressedValue                                 -1
  21-02-2024 17:35:47:552:656                      dronePositionY                                 15
  21-02-2024 17:35:47:552:721                      dronePositionX                                 15
  21-02-2024 17:35:47:620:710                                  Hi                                 -
  21-02-2024 17:35:47:657:143            Server performed 1 cycle                                 -
  21-02-2024 17:35:47:657:288                     keypressedValue                                 -1
  21-02-2024 17:35:47:657:352                      dronePositionY                                 15
  21-02-2024 17:35:47:657:411                      dronePositionX                                 15
  21-02-2024 17:35:47:757:708            Server performed 1 cycle                                 -
  21-02-2024 17:35:47:757:865                     keypressedValue                                 -1
  21-02-2024 17:35:47:757:934                      dronePositionY                                 15
  21-02-2024 17:35:47:757:998                      dronePositionX                                 15
  21-02-2024 17:35:47:822:946                                  Hi                                 -
  21-02-2024 17:35:47:858:506            Server performed 1 cycle                                 -
  21-02-2024 17:35:47:858:646                     keypressedValue                                 -1
  21-02-2024 17:35:47:858:709                      dronePositionY                                 15
  21-02-2024 17:35:47:858:768                      dronePositionX                                 15
  21-02-2024 17:35:47:959:146            Server performed 1 cycle                                 -
  21-02-2024 17:35:47:959:306                     keypressedValue                                 -1
  21-02-2024 17:35:47:959:378                      dronePositionY                                 15
  21-02-2024 17:35:47:959:445                      dronePositionX                                 15
   21-02-2024 17:35:48:24:683                                  Hi                                 -
   21-02-2024 17:35:48:59:955            Server performed 1 cycle                                 -
